unit_price_usd,profit_usd,shipping_cost_usd,profit_margin_pct,cost_usd,total_price_usd
142.66,339.05,1.48,47.53,374.25,713.3
337.72,396.74,7.91,43.51,515.1,911.84
159.34,78.88,5.46,55.0,64.53,143.41
142.27,95.38,23.83,33.52,189.16,284.54
100.05,130.99,22.86,48.49,139.14,270.13
218.75,238.33,21.8,28.67,592.92,831.25
37.4,77.36,6.57,51.71,72.24,149.6
36.03,37.54,19.85,30.64,84.96,122.5
119.93,69.11,11.25,30.33,158.76,227.87
78.88,59.53,13.37,39.72,90.34,149.87
475.51,522.06,11.73,34.92,972.96,1495.02
147.05,94.68,10.6,20.12,375.88,470.56
48.6,61.96,5.6,35.41,113.0,174.96
141.77,132.65,0.81,25.99,377.72,510.37
84.64,23.15,23.24,34.19,44.56,67.71
86.37,66.07,11.93,47.81,72.12,138.19
63.43,25.77,2.6,40.63,37.66,63.43
76.43,73.82,16.03,30.18,170.76,244.58
279.19,559.8,16.61,50.13,556.96,1116.76
80.25,78.88,21.9,38.55,125.76,204.64
199.47,55.89,10.19,13.24,542.52,598.41
146.06,356.38,13.67,51.37,337.4,693.78
234.83,77.44,6.87,32.98,157.39,234.83
33.35,13.74,24.35,27.47,36.28,50.02
142.35,126.15,5.86,46.64,144.32,270.47
18.88,21.92,24.75,58.05,15.84,37.76
298.83,133.94,0.39,52.73,120.07,254.01
175.89,78.55,2.67,52.54,70.96,149.51
145.2,103.08,4.2,39.44,158.28,261.36
73.59,166.32,20.71,56.5,128.04,294.36
64.98,125.62,10.43,48.33,134.3,259.92
125.57,53.63,5.76,23.73,172.4,226.03
100.7,92.5,2.92,51.03,88.76,181.26
120.72,102.05,19.67,44.49,127.32,229.37
117.04,236.4,24.14,50.5,231.76,468.16
204.5,187.42,11.76,21.56,681.7,869.12
91.53,110.28,2.53,30.12,255.84,366.12
230.4,92.51,18.16,47.24,103.33,195.84
164.96,233.82,16.25,39.37,360.04,593.86
100.56,98.19,14.06,32.55,203.49,301.68
407.09,347.17,21.56,44.88,426.3,773.47
140.47,126.53,13.2,47.41,140.36,266.89
138.19,150.24,1.79,57.22,112.32,262.56
101.84,155.23,4.23,33.87,303.05,458.28
62.06,172.8,10.63,55.69,137.5,310.3
45.35,26.79,18.31,59.01,18.56,45.35
124.02,43.7,17.18,35.24,80.32,124.02
325.78,698.5,15.21,42.88,930.4,1628.9
33.39,59.81,24.0,44.78,73.75,133.56
224.99,432.11,8.21,48.01,467.85,899.96
189.14,439.82,18.26,48.95,458.6,898.42
106.73,71.34,2.88,33.42,142.12,213.46
78.73,84.83,9.62,29.93,198.6,283.43
243.61,328.09,24.46,29.93,768.15,1096.24
192.42,86.25,12.44,26.37,240.86,327.11
19.63,13.75,11.56,38.92,21.58,35.33
49.27,23.68,14.15,53.41,20.66,44.34
475.32,101.06,11.22,25.01,302.96,404.02
38.59,63.96,8.08,46.04,74.96,138.92
120.64,36.66,15.11,33.76,71.92,108.58
28.37,29.81,11.3,27.65,78.0,107.81
57.98,146.1,22.49,50.4,143.8,289.9
60.02,31.43,8.11,30.8,70.6,102.03
35.81,7.18,8.06,20.73,22.71,28.65
128.9,18.23,11.39,13.24,175.12,193.35
266.31,118.28,0.84,24.67,361.08,479.36
167.48,102.81,15.7,32.31,215.4,318.21
197.27,81.91,23.36,13.24,657.85,739.76
50.78,49.18,17.93,50.97,47.3,96.48
132.06,54.59,17.88,13.24,368.0,422.59
140.58,312.16,13.84,49.34,320.45,632.61
69.35,109.14,13.03,37.03,185.6,294.74
130.26,231.5,4.53,35.54,419.8,651.3
35.97,45.4,11.93,49.5,46.32,91.72
29.68,39.06,18.91,34.63,73.72,112.78
115.93,42.0,20.49,40.25,62.34,104.34
23.15,26.73,8.0,30.39,61.24,87.97
15.81,29.34,18.28,46.39,33.9,63.24
390.02,320.84,19.61,30.47,732.21,1053.05
111.29,75.17,16.79,39.73,114.02,189.19
76.91,170.12,20.68,52.05,156.75,326.87
35.51,17.02,2.94,26.63,46.9,63.92
51.56,18.21,22.05,20.78,69.44,87.65
59.59,140.08,5.47,58.77,98.28,238.36
74.73,58.14,20.76,24.31,181.0,239.14
189.23,75.64,7.11,47.03,85.21,160.85
99.8,123.36,7.47,32.53,255.88,379.24
97.73,197.88,20.62,45.0,241.9,439.78
107.67,68.73,7.96,25.03,205.83,274.56
69.45,102.71,0.66,34.8,192.45,295.16
17.92,33.69,15.59,41.78,46.95,80.64
105.0,74.8,21.5,39.58,114.2,189.0
74.12,158.46,21.63,56.26,123.2,281.66
475.51,784.3,13.6,52.86,1033.45,1805.0
62.54,76.76,23.02,36.1,135.88,212.64
396.72,213.2,1.75,31.61,461.22,674.42
119.2,52.02,18.17,25.67,150.62,202.64
108.92,146.91,21.4,37.47,245.2,392.11
94.99,30.33,22.59,33.61,59.91,90.24
107.63,31.13,6.24,32.14,65.74,96.87
216.22,48.65,5.29,28.12,124.33,172.98
184.75,270.8,21.02,36.64,468.2,739.0
138.89,375.4,8.68,54.06,319.05,694.45
126.13,107.35,22.59,23.64,346.72,454.07
138.95,67.18,15.3,53.72,57.88,125.06
77.79,46.21,1.26,26.4,128.82,175.03
195.56,232.83,17.93,28.01,598.3,831.13
90.28,27.61,9.33,30.58,62.67,90.28
64.79,122.25,15.49,37.74,201.7,323.95
32.02,21.23,16.82,16.58,106.85,128.08
98.66,134.92,14.5,40.22,200.52,335.44
113.32,179.68,9.05,55.64,143.28,322.96
246.67,98.47,5.13,39.92,148.2,246.67
27.32,23.61,10.69,25.42,69.28,92.89
124.69,72.02,0.82,57.76,52.67,124.69
63.88,62.92,20.59,54.72,52.06,114.98
202.74,115.45,11.13,29.97,269.76,385.21
129.49,27.84,17.83,26.88,75.75,103.59
192.96,91.75,5.18,26.42,255.58,347.33
218.26,302.04,21.63,40.7,440.04,742.08
131.62,69.35,11.23,52.69,62.27,131.62
72.46,94.06,20.27,48.08,101.58,195.64
100.51,146.01,9.87,42.73,195.72,341.73
308.48,466.74,1.73,39.82,705.48,1172.22
58.75,33.32,20.71,56.71,25.43,58.75
423.81,271.35,21.7,23.71,872.94,1144.29
27.13,12.58,20.13,51.52,13.04,24.42
19.87,7.18,9.47,36.92,13.04,22.06
30.55,35.68,3.95,58.4,25.42,61.1
181.31,424.44,23.61,58.52,300.8,725.24
100.35,89.88,11.04,27.99,231.24,321.12
32.82,58.0,22.98,35.34,106.1,164.1
380.47,582.03,8.81,38.24,939.85,1521.88
180.49,145.86,2.96,20.2,576.1,721.96
23.62,31.32,7.51,46.52,36.0,67.32
53.74,32.06,7.5,59.01,21.68,53.74
237.98,184.96,1.59,43.18,243.4,428.36
247.35,185.06,14.46,37.41,309.64,494.7
178.79,478.5,18.8,53.53,415.45,893.95
69.63,102.12,24.21,51.46,96.33,198.45
212.91,72.67,9.23,40.16,108.3,180.97
86.31,99.29,9.85,38.35,159.64,258.93
54.02,23.9,0.67,14.75,138.16,162.06
267.37,184.74,15.62,34.55,350.0,534.74
33.86,47.66,16.71,33.12,96.25,143.91
174.65,48.06,8.0,28.97,117.86,165.92
42.5,86.86,17.84,53.78,74.64,161.5
137.07,140.6,8.5,51.29,133.54,274.14
186.08,142.3,7.46,38.24,229.86,372.16
59.15,128.88,1.28,48.42,137.3,266.18
53.36,34.82,5.38,19.19,146.6,181.42
339.85,142.14,21.46,41.82,197.71,339.85
121.75,52.6,2.41,50.83,50.89,103.49
407.74,784.3,11.1,52.46,969.1,1805.0
270.99,135.8,1.56,29.48,324.88,460.68
221.39,306.61,4.54,43.28,401.84,708.45
349.49,784.3,4.54,49.37,884.8,1747.45
200.18,364.53,1.44,50.58,356.12,720.65
160.15,178.12,21.86,55.61,142.18,320.3
43.91,8.4,23.02,22.51,28.92,37.32
53.13,93.25,11.43,41.3,132.55,225.8
314.99,415.36,23.53,36.63,718.6,1133.96
114.67,131.17,22.64,42.37,178.44,309.61
475.51,784.3,15.52,55.11,863.76,1805.0
149.64,151.54,0.42,42.2,207.6,359.14
121.65,47.05,24.51,38.68,74.6,121.65
26.46,36.87,7.64,46.45,42.51,79.38
70.27,67.55,10.95,50.6,65.96,133.51
175.14,226.4,11.57,47.88,246.48,472.88
113.69,21.26,3.41,24.93,64.01,85.27
152.28,24.52,18.4,18.94,104.92,129.44
105.04,137.74,11.86,51.42,130.11,267.85
132.63,310.4,14.69,58.51,220.12,530.52
30.89,64.72,17.33,52.38,58.84,123.56
154.17,208.31,8.59,45.04,254.2,462.51
109.39,257.75,1.13,52.36,234.5,492.25
122.28,167.24,2.64,47.99,181.26,348.5
138.6,92.86,8.42,39.41,142.76,235.62
83.88,69.22,2.38,41.26,98.54,167.76
120.41,271.85,18.12,45.15,330.2,602.05
219.65,561.39,14.85,53.81,481.95,1043.34
26.22,10.94,8.89,46.36,13.04,23.6
475.51,721.58,23.53,35.14,1097.55,1805.0
443.73,784.3,10.91,36.2,1097.55,1805.0
111.21,240.34,2.29,50.85,232.3,472.64
475.51,644.04,17.18,33.46,1097.55,1805.0
475.51,771.55,4.94,31.37,1097.55,1805.0
33.55,21.91,17.99,17.42,103.9,125.81
92.61,33.46,15.48,42.51,45.26,78.72
139.6,104.34,15.45,41.52,146.94,251.28
355.97,135.45,0.4,40.05,202.72,338.17
87.4,111.64,21.67,35.48,203.0,314.64
434.34,296.05,15.86,37.87,485.76,781.81
154.09,72.18,18.79,49.31,74.21,146.39
79.57,68.23,1.5,33.63,134.67,202.9
475.51,784.3,17.66,57.96,1033.8,1805.0
227.76,269.15,10.94,46.34,311.64,580.79
113.32,168.39,10.85,41.28,239.56,407.95
207.33,575.1,10.02,55.48,461.55,1036.65
148.21,175.74,22.53,26.35,491.2,666.94
102.77,178.74,24.05,57.97,129.57,308.31
356.28,73.26,17.45,25.7,211.76,285.02
97.25,123.54,24.13,26.74,338.4,461.94
465.21,170.08,5.49,43.01,225.35,395.43
294.06,330.86,20.57,56.26,257.26,588.12
142.29,178.68,7.27,34.88,333.56,512.24
336.37,385.02,16.41,38.15,624.09,1009.11
380.71,107.41,13.33,33.19,216.19,323.6
429.93,560.43,11.93,36.21,987.32,1547.75
74.0,87.0,4.62,34.58,164.6,251.6
129.55,277.05,10.02,42.77,370.7,647.75
53.7,28.62,1.14,22.21,100.26,128.88
117.28,189.46,23.12,35.9,338.3,527.76
52.81,107.2,3.62,42.73,143.65,250.85
95.23,83.3,23.06,27.33,221.44,304.74
369.24,595.4,12.1,40.31,881.56,1476.96
159.6,255.99,6.58,53.46,222.81,478.8
17.08,29.36,9.67,42.97,38.96,68.32
196.35,339.63,20.48,57.66,249.42,589.05
105.95,137.84,18.57,32.52,285.96,423.8
55.83,161.5,7.27,57.85,117.65,279.15
173.92,143.42,9.17,48.51,152.24,295.66
145.07,303.68,20.53,44.07,385.4,689.08
156.53,294.73,3.91,41.84,409.65,704.38
310.38,117.37,1.5,37.81,193.01,310.38
36.44,72.59,14.17,41.94,100.5,173.09
148.85,343.28,15.79,57.66,252.12,595.4
35.03,58.59,10.83,35.21,107.8,166.39
108.29,79.8,2.43,36.85,136.78,216.58
77.25,74.09,13.58,53.28,64.96,139.05
253.83,492.07,9.19,48.46,523.25,1015.32
475.51,287.3,2.8,30.25,662.32,949.62
211.89,599.75,17.17,56.61,459.7,1059.45
201.69,58.43,15.39,32.19,123.09,181.52
206.98,74.06,21.78,39.76,112.22,186.28
30.47,43.02,22.26,47.06,48.39,91.41
126.48,229.58,19.31,38.21,371.2,600.78
129.76,113.56,12.44,43.76,145.96,259.52
44.97,45.32,22.73,22.39,157.05,202.37
117.51,225.2,10.11,53.23,197.84,423.04
241.96,260.58,1.8,56.68,199.14,459.72
172.42,51.62,4.06,33.26,103.56,155.18
58.47,74.04,4.66,37.24,124.76,198.8
190.02,455.94,9.42,50.51,446.65,902.59
275.03,390.53,23.07,33.41,778.35,1168.88
208.92,367.53,5.69,51.74,342.8,710.33
60.7,44.18,5.16,24.26,137.92,182.1
20.15,43.8,2.88,43.47,56.95,100.75
78.99,54.1,17.8,38.05,88.08,142.18
223.83,363.99,6.83,54.21,307.5,671.49
65.22,68.36,19.43,38.82,107.73,176.09
197.69,65.96,23.5,39.25,102.08,168.04
97.18,170.64,10.57,43.9,218.08,388.72
290.24,473.24,22.39,40.76,687.72,1160.96
148.46,64.06,6.63,43.15,84.4,148.46
305.31,133.49,7.36,43.72,171.82,305.31
24.1,11.25,22.75,49.15,13.04,22.89
15.72,7.18,2.0,38.49,13.04,22.06
157.9,81.86,1.62,28.8,202.36,284.22
138.24,18.55,24.48,16.77,92.04,110.59
33.23,15.84,16.86,47.67,17.39,33.23
219.79,49.86,19.01,26.69,136.96,186.82
146.97,60.05,13.45,43.01,79.57,139.62
180.53,358.47,16.79,55.16,291.44,649.91
161.99,137.81,5.01,26.59,380.56,518.37
187.19,351.5,0.25,39.53,537.65,889.15
161.62,75.26,15.39,14.55,441.92,517.18
173.48,299.45,15.03,34.52,567.95,867.4
57.62,37.53,20.16,38.32,60.42,97.95
269.72,335.33,18.58,36.57,581.72,917.05
221.18,85.0,16.21,38.43,136.18,221.18
111.41,192.52,10.07,43.2,253.12,445.64
102.51,172.95,1.35,56.24,134.58,307.53
25.77,25.32,10.14,51.72,23.64,48.96
80.86,86.08,15.73,39.43,132.24,218.32
68.38,41.76,21.63,32.14,88.16,129.92
254.31,172.61,6.01,18.1,781.05,953.66
105.33,145.25,0.95,32.45,302.4,447.65
189.17,186.03,4.81,54.63,154.48,340.51
157.17,48.19,22.32,18.04,219.0,267.19
142.8,61.95,16.84,51.04,59.43,121.38
44.55,77.26,9.13,36.51,134.35,211.61
43.1,61.02,6.87,29.81,143.7,204.72
372.96,272.56,10.74,24.36,846.32,1118.88
301.63,185.94,7.77,32.44,387.16,573.1
130.51,33.8,22.59,30.47,77.13,110.93
137.41,130.08,18.2,49.82,131.0,261.08
73.41,67.6,6.12,25.58,196.68,264.28
31.45,38.78,9.8,43.27,50.85,89.63
107.59,122.29,0.25,35.52,222.0,344.29
38.16,48.56,5.92,42.42,65.92,114.48
50.68,40.2,17.63,35.25,73.83,114.03
76.63,54.11,16.58,27.69,141.3,195.41
63.84,124.34,5.02,54.1,105.48,229.82
134.48,168.93,20.01,41.87,234.51,403.44
101.15,87.54,6.37,24.04,276.6,364.14
79.89,58.24,8.84,30.37,133.5,191.74
188.01,164.64,20.6,30.73,371.19,535.83
256.01,352.26,4.19,50.96,338.97,691.23
294.88,476.28,0.82,40.38,703.24,1179.52
129.98,96.7,6.71,27.55,254.25,350.95
238.76,116.39,11.73,51.31,110.43,226.82
148.14,80.26,13.33,31.87,171.58,251.84
170.95,89.11,15.21,54.87,73.29,162.4
75.17,169.0,2.36,44.96,206.85,375.85
110.23,210.72,2.55,47.79,230.2,440.92
41.84,52.51,8.24,33.03,106.48,158.99
134.74,58.49,15.47,24.12,184.04,242.53
58.97,15.04,4.95,31.88,32.14,47.18
72.57,74.64,7.13,34.28,143.07,217.71
282.1,406.16,22.83,39.99,609.4,1015.56
160.72,164.4,22.7,34.1,317.76,482.16
20.36,7.18,4.08,32.86,13.04,22.06
32.73,35.41,16.84,56.94,26.78,62.19
111.3,63.57,17.45,57.12,47.73,111.3
128.78,154.72,2.31,31.62,334.64,489.36
25.21,10.98,18.6,25.62,31.88,42.86
141.69,86.54,14.5,30.54,196.84,283.38
76.53,179.12,21.27,58.51,127.0,306.12
63.42,80.09,7.46,29.71,189.45,269.54
179.96,272.2,15.9,40.33,402.65,674.85
63.5,49.21,17.04,45.59,58.74,107.95
115.46,34.38,17.92,31.34,75.31,109.69
90.95,55.96,22.94,32.38,116.84,172.8
164.09,89.69,23.82,21.43,328.74,418.43
131.4,41.4,0.63,31.51,90.0,131.4
133.88,261.52,5.93,48.83,274.0,535.52
236.65,380.72,3.37,40.22,565.88,946.6
241.47,335.1,3.21,46.26,389.31,724.41
139.43,59.66,3.14,42.79,79.77,139.43
16.9,16.71,9.86,52.04,15.4,32.11
111.32,132.94,4.85,41.9,184.32,317.26
40.41,55.98,24.75,48.61,59.19,115.17
143.23,135.41,7.63,52.52,122.4,257.81
35.75,31.88,6.07,27.87,82.52,114.4
154.89,265.88,18.34,47.68,291.72,557.6
276.21,503.4,17.84,45.56,601.44,1104.84
105.01,46.78,1.2,46.89,52.98,99.76
453.12,169.0,8.31,37.3,284.12,453.12
460.77,513.09,20.91,37.12,869.22,1382.31
163.54,63.07,20.89,45.37,75.94,139.01
145.59,373.0,12.93,51.24,354.95,727.95
100.2,42.21,18.04,42.13,57.99,100.2
51.25,72.28,1.17,31.34,158.35,230.63
211.54,77.85,9.72,40.89,112.54,190.39
475.51,259.55,4.62,21.1,970.65,1230.2
215.74,154.84,18.43,35.89,276.64,431.48
151.45,123.34,2.4,31.94,262.86,386.2
262.12,133.09,23.78,26.72,364.94,498.03
141.17,130.94,4.15,27.28,349.04,479.98
16.92,7.24,20.97,42.79,13.04,22.06
44.75,85.1,17.64,47.54,93.9,179.0
80.85,80.9,14.09,37.06,137.4,218.3
102.96,35.07,2.52,35.86,62.74,97.81
38.96,64.06,23.43,34.62,121.0,185.06
38.08,44.28,24.31,38.76,69.96,114.24
205.92,307.07,10.69,41.42,434.24,741.31
475.51,183.58,13.98,22.24,641.94,825.52
61.27,36.84,22.73,23.58,119.4,156.24
59.15,54.36,3.11,38.29,87.6,141.96
67.22,128.19,16.81,42.38,174.3,302.49
100.65,104.34,12.55,34.56,197.61,301.95
179.14,180.82,22.68,50.47,177.46,358.28
210.73,64.56,5.64,32.25,135.63,200.19
109.76,244.6,12.14,44.57,304.2,548.8
110.55,143.56,0.39,45.56,171.51,315.07
87.17,86.49,20.62,27.56,227.32,313.81
53.24,23.94,9.42,47.33,26.64,50.58
85.56,39.05,3.94,17.9,179.13,218.18
204.39,110.12,23.22,56.71,84.05,194.17
17.9,31.42,3.79,46.19,36.6,68.02
154.76,60.91,17.36,39.36,93.85,154.76
162.18,101.0,10.1,32.78,207.14,308.14
130.74,123.09,7.48,29.42,295.28,418.37
78.09,150.63,7.64,40.61,220.3,370.93
135.36,44.81,5.27,34.85,83.78,128.59
126.31,96.72,7.05,47.86,105.38,202.1
48.52,52.79,17.73,24.18,165.55,218.34
288.04,436.95,1.79,50.57,427.17,864.12
33.49,23.91,11.09,21.0,89.96,113.87
159.83,75.45,13.79,47.21,84.38,159.83
118.78,57.88,14.56,48.73,60.9,118.78
15.72,7.18,23.25,46.11,13.04,22.06
128.63,132.89,19.8,38.26,214.41,347.3
155.79,70.21,3.22,45.07,85.58,155.79
216.62,116.74,10.08,53.89,99.88,216.62
32.66,64.2,5.67,49.14,66.44,130.64
475.51,169.93,11.97,36.83,291.45,461.38
84.76,205.37,18.63,53.84,176.05,381.42
139.58,140.23,20.81,39.4,215.7,355.93
260.1,253.17,20.05,36.05,449.1,702.27
27.63,7.18,1.59,30.12,14.48,22.06
58.44,40.51,0.52,38.51,64.68,105.19
137.73,184.35,15.02,37.18,311.48,495.83
98.26,143.32,15.32,54.02,121.98,265.3
130.53,20.46,19.57,19.59,83.96,104.42
18.31,19.36,5.09,29.37,46.56,65.92
170.04,112.71,10.99,38.99,176.36,289.07
146.88,109.08,4.1,41.26,155.3,264.38
72.73,57.94,19.03,24.89,174.8,232.74
329.51,160.97,22.47,48.85,168.54,329.51
29.06,31.02,23.52,29.65,73.6,104.62
241.02,194.27,11.57,21.49,709.55,903.82
54.5,54.84,18.04,41.93,75.96,130.8
162.95,232.58,12.31,31.72,500.7,733.28
120.3,64.13,9.66,28.06,164.44,228.57
123.93,53.58,24.26,43.23,70.35,123.93
48.77,89.6,18.74,45.93,105.48,195.08
141.64,63.02,18.74,44.49,78.62,141.64
475.51,505.24,8.88,23.12,1097.55,1805.0
21.98,7.37,22.38,35.3,13.51,22.06
340.99,345.06,14.37,37.48,575.61,920.67
38.42,9.29,10.51,26.87,25.29,34.58
29.37,27.75,6.05,33.15,55.95,83.7
475.51,678.51,21.8,30.52,1097.55,1805.0
308.56,784.3,1.43,51.09,754.55,1542.8
146.84,152.09,7.46,38.36,244.38,396.47
106.07,165.85,13.11,36.79,284.95,450.8
119.8,158.76,16.82,36.81,272.52,431.28
138.72,66.52,11.46,28.21,169.3,235.82
313.96,66.41,21.48,24.88,200.46,266.87
153.69,270.27,2.81,58.62,190.8,461.07
76.05,75.47,22.81,52.23,69.02,144.49
88.67,43.67,20.73,20.52,169.14,212.81
180.76,385.25,15.15,56.09,301.64,686.89
69.56,68.62,18.78,34.61,129.63,198.25
26.71,23.85,13.32,26.26,66.96,90.81
228.71,655.35,4.43,57.31,488.2,1143.55
368.12,379.59,22.87,34.37,724.77,1104.36
248.45,163.89,17.98,38.8,258.48,422.37
123.75,81.04,16.64,32.74,166.46,247.5
443.66,251.37,2.26,31.48,547.22,798.59
229.95,189.05,16.15,45.67,224.86,413.91
208.24,23.48,5.06,14.09,143.11,166.59
62.1,17.67,22.55,29.95,41.33,59.0
197.67,105.18,24.75,31.3,230.86,336.04
44.86,16.76,23.88,41.52,23.61,40.37
51.84,20.63,4.17,39.8,31.21,51.84
88.82,152.63,3.08,47.73,167.12,319.75
360.76,552.43,7.04,47.85,602.0,1154.43
381.09,545.82,8.77,53.05,483.12,1028.94
113.17,33.46,2.64,31.12,74.05,107.51
149.18,38.16,12.16,28.42,96.1,134.26
122.11,169.32,4.24,29.19,410.7,580.02
200.74,534.51,6.63,56.06,419.0,953.51
212.65,184.02,17.24,24.04,581.52,765.54
49.41,15.16,16.51,30.68,34.25,49.41
96.75,132.68,5.0,34.28,254.32,387.0
86.07,71.73,14.59,43.86,91.8,163.53
276.95,691.23,24.35,55.46,555.05,1246.28
237.7,542.52,21.87,57.06,408.28,950.8
89.67,163.23,14.25,38.32,262.7,425.93
54.47,101.0,1.47,46.36,116.88,217.88
100.34,56.21,4.93,31.12,124.4,180.61
282.39,226.9,2.29,47.26,253.16,480.06
28.29,42.38,22.39,39.42,65.12,107.5
23.71,10.09,8.07,44.8,13.04,22.52
99.47,209.6,5.17,42.14,287.75,497.35
163.84,43.99,24.38,28.26,111.66,155.65
133.82,315.84,15.1,59.0,219.44,535.28
111.29,95.42,20.08,38.11,154.98,250.4
143.51,24.18,23.25,21.06,90.63,114.81
71.23,65.18,1.56,28.6,162.76,227.94
201.41,195.19,2.69,28.5,489.6,684.79
109.4,265.1,7.1,53.85,227.2,492.3
141.89,53.48,4.66,44.34,67.13,120.61
45.1,23.52,6.61,21.73,84.72,108.24
42.6,21.62,9.91,28.2,55.06,76.68
128.22,90.58,21.38,37.18,153.04,243.62
217.83,245.66,8.6,30.07,571.2,816.86
230.47,173.25,16.8,29.48,414.45,587.7
183.83,180.29,10.24,54.49,150.6,330.89
15.72,30.96,2.27,50.1,30.84,61.8
429.9,784.3,22.31,55.69,761.88,1719.6
163.15,275.67,11.09,49.7,279.04,554.71
47.21,41.0,14.36,38.6,65.22,106.22
122.96,91.38,0.6,37.16,154.54,245.92
275.87,121.18,23.34,25.84,347.8,468.98
270.74,47.88,9.77,20.81,182.25,230.13
134.09,110.33,7.9,32.27,231.6,341.93
90.26,215.25,16.48,47.7,236.05,451.3
48.51,13.48,22.68,37.05,22.9,36.38
193.16,491.95,7.26,50.94,473.85,965.8
193.6,139.38,14.78,42.35,189.74,329.12
27.94,57.96,2.34,43.67,74.75,132.71
274.76,134.75,0.41,15.33,744.48,879.23
23.93,20.95,5.3,46.07,24.52,45.47
287.78,486.06,23.37,35.56,880.9,1366.96
280.98,396.03,9.1,49.45,404.76,800.79
92.26,207.67,21.94,50.02,207.5,415.17
244.81,316.04,8.13,35.86,565.28,881.32
78.45,52.23,2.08,36.99,88.98,141.21
459.73,571.76,19.98,31.09,1097.55,1805.0
148.21,79.82,7.79,28.35,201.78,281.6
244.69,285.24,9.0,58.29,204.14,489.38
138.25,137.82,13.29,49.84,138.68,276.5
219.32,568.35,16.0,51.83,528.25,1096.6
22.47,16.27,19.95,32.18,34.29,50.56
328.48,156.19,18.16,50.05,155.87,312.06
99.14,249.5,12.27,50.33,246.2,495.7
68.33,48.14,4.13,22.02,170.52,218.66
77.2,36.51,18.44,49.78,36.83,73.34
56.1,105.25,24.75,37.52,175.25,280.5
141.95,338.26,20.6,50.17,336.0,674.26
97.98,157.29,21.14,44.59,195.44,352.73
246.57,146.65,2.86,33.04,297.18,443.83
113.8,312.4,23.39,54.9,256.6,569.0
452.63,784.3,2.85,54.41,825.44,1805.0
69.36,55.19,10.76,31.2,121.68,176.87
56.5,95.5,2.7,37.56,158.75,254.25
271.48,346.08,9.34,42.49,468.36,814.44
19.43,41.43,9.81,50.17,41.15,82.58
408.65,163.39,17.77,42.09,224.83,388.22
47.79,80.44,7.14,44.3,101.16,181.6
322.62,230.4,7.73,39.67,350.32,580.72
98.36,39.84,24.14,42.64,53.6,93.44
154.37,345.5,21.25,44.76,426.35,771.85
164.19,58.1,2.17,37.25,97.88,155.98
111.86,58.03,20.01,27.3,154.5,212.53
59.87,66.65,0.98,26.19,187.8,254.45
57.3,58.68,9.01,32.0,124.68,183.36
21.07,26.21,0.25,34.56,49.64,75.85
68.59,117.32,10.5,42.76,157.04,274.36
467.75,476.9,9.73,50.98,458.6,935.5
121.85,189.74,0.65,32.78,389.05,578.79
149.86,106.2,4.32,35.43,193.52,299.72
57.46,34.46,14.78,37.48,57.48,91.94
389.77,242.88,15.06,15.58,1097.55,1559.08
99.85,102.64,20.68,27.41,271.8,374.44
135.49,74.46,16.49,54.96,61.03,135.49
412.81,487.05,6.01,39.33,751.38,1238.43
260.36,80.86,14.01,31.06,179.5,260.36
20.03,17.49,8.41,51.37,16.56,34.05
236.57,267.24,24.11,37.65,442.47,709.71
139.55,292.32,6.2,52.37,265.88,558.2
44.27,82.93,18.41,39.44,127.35,210.28
90.7,146.74,5.97,56.77,111.75,258.49
213.45,68.68,3.35,37.85,112.75,181.43
60.68,88.6,14.05,54.08,75.24,163.84
131.53,70.11,15.92,28.05,179.8,249.91
190.74,212.79,18.87,37.19,359.43,572.22
129.87,43.26,17.48,19.59,177.52,220.78
42.52,42.96,15.3,50.52,42.08,85.04
311.55,410.8,23.87,32.96,835.4,1246.2
241.37,316.36,10.18,29.13,769.8,1086.16
40.5,15.96,21.96,41.48,22.52,38.48
136.5,55.24,4.92,47.61,60.78,116.02
253.23,206.86,3.43,25.53,603.48,810.34
42.9,66.48,3.2,51.66,62.22,128.7
192.37,438.41,22.31,47.98,475.35,913.76
309.02,537.58,16.6,46.39,621.25,1158.83
50.83,60.29,11.04,26.36,168.45,228.74
78.7,187.7,23.71,47.7,205.8,393.5
103.92,197.66,1.97,50.05,197.24,394.9
106.93,32.26,19.85,37.71,53.28,85.54
34.09,80.28,22.91,58.87,56.08,136.36
95.67,246.3,1.19,51.49,232.05,478.35
38.66,25.69,10.77,36.92,43.9,69.59
475.51,391.22,11.33,20.37,1097.55,1805.0
20.16,7.18,24.65,15.81,27.16,32.26
164.4,82.89,10.24,53.07,73.29,156.18
30.34,7.18,5.9,13.24,20.68,22.76
155.64,91.21,0.25,24.42,282.33,373.54
109.4,45.4,10.71,46.11,53.06,98.46
460.8,196.41,16.18,47.36,218.31,414.72
115.2,68.73,0.96,59.01,46.47,115.2
275.05,271.63,5.16,54.86,223.46,495.09
42.3,35.81,4.1,33.2,72.06,107.87
183.46,191.35,1.64,24.54,588.35,779.7
470.9,596.19,15.73,42.2,816.51,1412.7
102.19,136.57,1.91,44.55,170.0,306.57
60.4,64.11,17.34,44.23,80.85,144.96
28.54,11.09,0.73,38.86,17.45,28.54
138.26,222.51,21.73,53.65,192.27,414.78
129.98,68.27,5.96,32.83,139.7,207.97
189.33,122.43,6.86,35.93,218.36,340.79
16.57,20.24,7.18,30.54,46.04,66.28
93.23,27.87,2.49,39.86,42.05,69.92
